x_c y_c z_c
0.175099 0.266445 0.947812
0.499908 -0.757394 -0.420054
-0.123005 0.0568846 -0.990774
-0.615681 -0.351471 -0.705269
0.802384 -0.188819 0.566151
0.46147 0.827451 -0.319953
0.202563 -0.958321 -0.201468
-0.0745658 0.786129 -0.613549
-0.88068 0.432014 0.194337
-0.735542 -0.646125 -0.203716
0.248439 -0.433527 -0.866217
0.624002 -0.453867 0.636103
0.329143 -0.939473 -0.0951574
-0.301248 -0.416777 0.85764
-0.659886 -0.549278 -0.512683
0.334844 0.399036 0.85361
0.403052 -0.763686 -0.504314
0.721867 0.493151 0.485499
0.303205 0.745343 -0.593742
0.259115 -0.676112 -0.689734
0.830398 0.283055 0.479915
-0.444272 -0.334052 0.831284
0.0413999 -0.732176 -0.679856
0.642186 0.630266 0.436304
-0.944582 0.177399 -0.276214
0.744768 0.554486 -0.371304
0.204535 -0.696495 0.687794
-0.821981 0.432742 0.370246
0.854182 -0.355329 -0.379623
0.17779 -0.324771 0.928932
-0.315236 0.115853 0.941915
-0.984392 -0.172956 0.0325449
-0.111921 0.485437 0.867078
-0.915929 -0.0841394 -0.392421
0.0452913 0.410163 -0.910887
-0.672124 -0.726075 0.145133
0.724574 0.278117 0.63059
0.064336 -0.957326 -0.28176
-0.391585 -0.68277 0.616835
-0.272958 0.784081 -0.557415
0.59344 -0.634733 0.494917
0.700485 -0.545619 0.460021
-0.215022 0.698058 -0.682993
0.827294 -0.516143 -0.221766
-0.45301 0.722493 0.52229
0.806275 -0.382383 0.451335
0.953639 0.286979 0.0906448
-0.470069 -0.28846 -0.834162
0.718615 -0.481125 0.502107
0.990375 0.0608998 -0.124294
0.309218 -0.700516 0.643165
-0.268107 0.17211 0.947891
0.402785 -0.807877 -0.430231
0.806039 0.552942 -0.211085
0.813584 0.481052 -0.326604
0.149871 0.476154 0.866497
0.570853 0.680837 0.458899
0.277858 -0.79406 0.540613
0.690461 0.0690298 0.720068
-0.370376 0.352207 -0.859519
0.859079 -0.339902 0.382689
-0.492348 -0.162226 -0.855147
0.143391 -0.523681 0.83976
-0.630812 0.291387 0.719145
0.608141 -0.717941 -0.338712
-0.987834 0.155493 -0.00228819
0.89813 -0.426875 -0.105542
-0.773283 -0.0906767 -0.627544
-0.848916 -0.0761581 0.523012
-0.036572 0.97043 0.238597
-0.00706033 0.991204 0.132157
-0.82297 -0.35998 -0.439472
-0.169608 -0.977033 -0.128997
0.395372 -0.278738 -0.875206
-0.425961 0.457878 -0.780324
0.801647 0.575822 0.160597
-0.112226 0.513978 -0.85043
0.351148 -0.00943935 -0.936272
-0.318599 -0.918361 -0.234749
-0.0152034 -0.990517 -0.136546
-0.0297472 0.656099 0.754089
-0.456651 -0.618971 0.639018
-0.246818 0.158315 -0.956043
0.833125 0.521946 -0.182961
0.624781 -0.195935 0.755816
-0.263955 -0.810533 -0.522843
0.363841 -0.0152358 -0.931336
-0.0354413 -0.160952 -0.986326
0.983247 0.0616757 0.171527
0.0427882 0.691311 0.721289
0.985745 0.0809684 -0.147483
-0.139401 -0.586389 0.797945
0.792997 -0.565501 -0.226639
-0.175044 -0.00969069 0.984513
0.636182 -0.0735212 0.768028
0.606498 -0.0933802 -0.789582
-0.566602 0.783501 -0.255123
-0.0519617 0.406425 0.912205
-0.249465 0.0501358 0.967085
0.466844 0.197322 0.862044
-0.527329 -0.55205 0.645883
0.291254 -0.00612261 -0.956626
0.314186 0.279706 -0.907222
0.441469 -0.726861 0.526098
0.488613 0.704718 0.514422
0.161398 0.9776 -0.135088
-0.729384 -0.639606 -0.2427
-0.980043 -0.0215245 0.197619
-0.237532 -0.263075 0.935077
-0.063607 0.942844 0.327107
0.573955 0.103162 0.812363
-0.58697 -0.306293 -0.749434
-0.844618 0.534694 0.0268862
-0.435292 -0.621624 -0.651233
-0.980174 0.0395214 0.19416
-0.543633 -0.637314 -0.546163
0.887873 0.448568 0.102313
-0.345679 0.931662 -0.11186
0.156332 0.874498 -0.459144
0.137983 -0.780207 0.610113
-0.547255 0.0673168 0.834254
-0.971579 -0.222299 0.0813522
0.480041 0.0357933 0.876515
-0.412367 -0.495158 0.764704
0.457979 -0.869862 -0.183293
-0.436661 0.899105 0.0306173
0.930075 -0.367131 0.0131989
-0.605532 -0.362 -0.708722
-0.0277519 0.533772 -0.845173
-0.207569 0.825457 0.524915
-0.398667 0.0904173 -0.912628
-0.626138 -0.680164 0.38122
-0.0259328 -0.232084 0.97235
0.978349 0.200438 -0.0515452
-0.80855 0.266518 0.524609
-0.0691626 0.398949 0.914361
0.16969 -0.733755 -0.657882
0.921161 -0.26712 -0.283035
-0.0976789 0.123436 0.987534
-0.297345 -0.765729 -0.570303
0.393349 -0.917775 0.0544652
-0.392633 0.443064 0.805936
-0.88369 0.323835 0.33797
0.510104 0.511653 0.691379
0.561273 0.0379231 0.826762
-0.684289 -0.54303 -0.48669
0.389158 -0.561935 0.729921
0.487058 -0.642559 0.591517
0.381614 0.0336714 -0.923708
0.239208 0.265192 0.934052
0.662549 0.445295 0.60228
0.940765 0.337551 -0.0319478
-0.222825 0.718498 -0.65887
0.907727 -0.287664 0.305418
-0.21492 0.323996 -0.921323
0.0811898 0.523688 -0.848033
-0.152468 -0.087013 -0.984471
-0.532718 0.825397 0.1869
-0.606891 0.772097 0.188545
0.552024 0.194807 -0.810753
0.751905 0.436435 -0.494128
-0.742982 0.050552 -0.667399
-0.100535 0.271854 -0.957073
0.449758 0.00617676 0.893129
-0.287944 -0.809786 0.51121
0.541396 0.377125 -0.751443
-0.798855 -0.579231 -0.16224
-0.102223 -0.268478 -0.957846
-0.538093 -0.38878 -0.747868
-0.849 0.508653 0.143081
0.700008 0.708951 0.0858888
0.157027 -0.688399 0.708131
0.826729 0.32233 -0.461111
0.397414 -0.446103 0.801906
-0.25755 0.418197 -0.871079
-0.917162 0.379606 0.121302
0.993836 -0.0836584 0.0727472
-0.368274 -0.822537 -0.433368
0.735912 0.577015 -0.354242
0.374598 0.714053 0.591442
-0.409811 0.901988 -0.135913
0.239022 0.0878111 0.967035
0.124042 -0.104778 -0.98673
-0.0746051 -0.814317 -0.575605
-0.229435 0.632012 0.740217
-0.51574 0.423011 0.745033
0.104612 0.0163104 -0.994379
0.92171 0.339388 -0.187794
0.842967 -0.458786 0.280931
-0.639982 -0.288598 -0.712134
0.470331 0.882156 0.0242958
0.736646 0.0736528 -0.672256
0.941444 -0.321629 -0.101185
-0.205632 -0.70879 -0.674784
-0.991547 -0.127394 -0.0246112
-0.916313 -0.0656721 -0.395042
0.00806149 -0.222056 0.975001
0.934427 0.288974 -0.208183
-0.647192 -0.0408565 0.761231
0.762924 -0.25275 -0.595034
0.0739462 -0.548744 0.832714
0.18315 0.487751 0.853554
-0.579625 -0.550922 -0.600433
-0.913802 -0.127702 -0.385562
-0.519935 0.831973 -0.193618
0.659131 0.702514 0.268364
-0.0979142 0.505682 0.857146
-0.519666 0.721511 -0.457569
0.809291 -0.522469 -0.268467
-0.471985 0.51112 0.718322
0.633959 0.752028 0.180415
0.816456 0.424434 -0.39148
-0.718588 -0.68684 -0.109009
0.817705 -0.568313 -0.0915371
-0.668155 -0.412724 -0.619053
0.572464 0.774274 0.269786
-0.262133 -0.293691 0.919256
-0.0252804 -0.943988 -0.329009
-0.55069 0.776255 0.306869
-0.82739 0.418677 -0.374346
-0.721013 -0.400793 0.565247
-0.102576 0.566136 0.817905
-0.192614 -0.835837 -0.514078
0.154774 -0.315423 -0.936244
0.565798 -0.261479 0.781985
-0.959476 -0.281359 0.0155731
-0.558816 0.452982 -0.694646
-0.645989 0.139317 0.750526
-0.39121 -0.650288 0.651215
0.0635153 -0.745249 0.663754
0.436808 0.0973614 -0.89427
-0.878958 -0.256904 -0.401788
-0.832548 0.178081 0.524548
-0.964222 -0.264861 -0.0111469
0.376371 0.722926 0.579416
-0.204838 0.416065 -0.885963
0.701076 -0.705513 -0.103651
-0.930239 0.327319 -0.165884
-0.491868 0.779442 -0.387991
0.339558 0.794532 0.503408
-0.873489 -0.269447 0.405481
-0.139477 0.735582 0.662922
0.489013 0.825825 0.280854
-0.0566955 0.858883 -0.509024
0.429537 -0.779482 -0.455967
-0.0393133 -0.152108 0.987582
0.905336 0.0951089 -0.413909
0.536843 0.0983265 -0.837933
-0.35215 0.567239 0.744466
0.416293 0.208373 0.885032
-0.7469 0.109457 0.655866
0.950508 0.309978 0.0211805
-0.944427 0.262319 0.198109
-0.651672 0.712468 -0.260215
-0.597586 0.188006 -0.779451
0.349987 -0.842319 0.409888
0.77233 0.590476 -0.234189
0.521708 -0.526063 -0.671624
0.538396 -0.809136 0.235432
0.495966 -0.861693 0.107255
0.506327 0.718641 0.476643
-0.876619 -0.023723 0.480601
0.585503 0.728995 0.354615
-0.417187 0.865535 -0.277135
-0.580833 -0.281266 -0.763886
0.616305 0.428068 0.661004
-0.0947785 -0.605719 0.790014
-0.668824 0.493846 -0.555689
0.175656 0.785953 -0.592809
-0.189183 0.294917 0.936608
-0.950934 -0.196207 -0.239221
-0.558605 0.705382 -0.436344
-0.701044 -0.701856 -0.12624
0.486223 0.196968 -0.851346
-0.585175 -0.728765 -0.355627
-0.678641 -0.443451 -0.585489
0.309603 0.300546 -0.902119
0.375965 -0.172361 -0.910463
-0.166545 0.217063 -0.961845
-0.903847 0.427176 0.0240978
-0.929622 0.122544 -0.347543
-0.718441 -0.623141 -0.309093
0.924452 0.287143 -0.250874
-0.239242 0.638443 0.731542
0.519471 -0.851245 -0.0743748
-0.707723 0.558621 0.432517
-0.579659 0.465927 -0.668512
0.667266 -0.0774492 0.740782
0.00662836 0.792773 -0.609481
0.551125 -0.521527 -0.651361
-0.496091 -0.250284 0.831415
0.203351 0.626422 -0.752492
-0.158177 -0.935873 0.314836
-0.106223 -0.950497 0.292014
0.398689 -0.00945649 -0.917038
-0.440364 0.854514 0.275473
-0.572778 0.571293 -0.587835
0.888177 -0.435807 -0.145654
-0.0236965 0.0606714 0.997876
0.452162 -0.462005 -0.762956
0.382894 -0.329714 -0.862949
0.273518 0.223568 -0.935524
-0.837915 0.528268 0.137229
0.571894 -0.778694 -0.258017
0.05855 -0.80775 0.586611
-0.558728 0.578286 -0.594481
0.622973 -0.418055 -0.661161
0.466024 -0.848472 0.250831
0.0784554 -0.53078 0.843871
-0.685595 -0.668923 -0.287229
0.944353 0.223207 -0.241613
-0.188941 0.796733 -0.574037
-0.423785 -0.580513 0.695278
-0.639032 -0.735589 0.224826
0.201648 -0.901258 0.3835
0.975349 -0.0400713 -0.216997
-0.214745 -0.912831 -0.347309
-0.356602 0.572109 0.738597
0.664193 0.537947 -0.519096
0.83177 0.272008 0.483911
-0.102568 0.521669 0.84696
-0.0572839 -0.364421 0.929471
-0.699783 0.213873 0.681588
0.877326 0.063407 -0.475688
0.0343512 -0.82554 -0.563298
-0.781055 0.617474 0.0931612
0.86625 -0.455725 0.204759
0.38583 -0.760312 0.522552
0.302612 0.774615 0.555336
0.885672 -0.341729 -0.314335
0.909964 0.240547 0.337792
0.89618 -0.425787 -0.124767
-0.683897 -0.591075 0.427687
-0.934781 -0.337933 0.10948
0.146227 -0.81661 0.558359
-0.689861 -0.722183 -0.0504281
-0.732432 -0.671442 0.112732
0.795527 -0.213056 -0.567224
-0.911441 -0.41143 0.00105567
0.679902 0.655133 -0.329444
0.259504 -0.868586 0.422156
-0.756335 -0.375347 0.535791
0.926267 0.239365 0.29109
-0.575294 -0.606826 -0.548451
0.260976 -0.0869933 -0.961417
0.671778 0.726367 0.145277
0.585808 0.531793 0.611576
-0.733818 -0.61866 -0.280663
0.247065 0.386861 0.888424
0.863665 0.48942 0.120623
-0.751879 0.576104 0.320597
0.890117 -0.406897 -0.205247
-0.61439 0.707401 -0.34944
0.145024 -0.521623 -0.84076
0.241589 0.438103 -0.865853
0.864791 0.456774 -0.208553
0.560203 -0.229999 -0.795785
-0.172489 -0.273843 0.946181
-0.061779 0.996925 0.0482171
-0.748372 0.171758 -0.640655
0.541405 -0.261305 -0.799125
-0.167973 -0.136442 -0.976303
-0.614834 -0.558053 0.557275
0.398877 -0.0483667 -0.915728
0.486119 0.3767 -0.788533
0.924932 -0.338894 -0.172197
-0.715497 -0.200431 0.669247
0.779392 -0.476055 0.407331
0.0814647 0.837846 0.539794
0.188106 -0.484703 -0.854212
-0.372412 -0.696583 0.613254
-0.164575 0.986172 -0.0195051
-0.641819 0.417865 -0.643007
-0.754683 0.514847 -0.406677
-0.863145 -0.242347 0.443
-0.921047 0.386293 0.0494919
-0.801007 0.592289 -0.0870735
-0.355842 0.638716 0.682216
0.0773445 -0.207395 0.975195
0.450286 0.890853 0.0602011
0.0942706 -0.436553 0.894726
-0.871762 -0.484503 -0.0727177
-0.882249 -0.398346 0.250913
-0.80311 -0.55517 0.216334
-0.132633 -0.6687 -0.731607
-0.949153 -0.042832 -0.311888
0.27226 0.372397 -0.88724
-0.606976 0.781915 -0.142085
0.997698 0.0526597 -0.0427394
0.462363 0.529792 0.711014
0.572922 0.350725 -0.740778
-0.670948 -0.351375 0.652966
-0.581852 -0.481423 -0.6555
0.833338 0.150123 -0.531988
-0.363809 0.759575 0.539156
0.646012 -0.723788 -0.242485
-0.564993 0.317663 0.761494
0.46983 0.781383 0.410731
-0.140402 -0.445943 -0.883981
-0.717407 0.695023 0.0476351
-0.518194 -0.213921 0.828078
-0.638545 0.458962 -0.61775
-0.756937 -0.637808 -0.142295
0.240422 -0.677311 0.695304
-0.234531 0.55924 0.795139
-0.675563 -0.734706 0.0618288
0.52083 -0.0699442 0.85079
0.291247 0.401079 0.868511
0.354142 -0.935015 0.0181843
0.90887 0.414575 0.045642
-0.49896 -0.288771 0.817099
-0.963254 -0.268522 -0.00611823
0.0145503 0.842843 0.537962
0.0787017 -0.9697 -0.231276
-0.622821 0.608127 -0.492215
-0.374675 0.633637 -0.676848
0.485361 0.524676 0.699385
-0.030711 -0.995818 -0.0860375
-0.174339 -0.84218 0.510234
0.945816 0.0310624 -0.323215
0.494912 -0.862745 0.103599
-0.784878 -0.0806315 -0.614381
0.490463 -0.735702 -0.467107
-0.2339 -0.283249 -0.930087
0.352615 -0.646408 -0.676623
-0.465119 0.82817 -0.312726
-0.419719 -0.0986057 0.902282
0.91499 0.403151 0.0162143
0.396736 -0.333647 -0.855149
0.800847 0.575774 0.164708
-0.288646 0.0915552 -0.953048
0.0808026 0.991744 -0.0995721
0.350682 0.929128 0.117234
0.630888 0.111703 0.767791
0.29836 -0.953171 0.0494556
-0.0714444 -0.985093 -0.156484
0.312188 -0.838087 0.447381
-0.395887 -0.850787 -0.345593
-0.758663 0.189552 -0.623298
0.372194 -0.726925 0.577106
0.813706 0.438919 0.381094
0.965247 -0.175615 0.193538
0.22431 -0.917195 -0.329299
-0.0908122 0.712689 -0.695577
0.605034 -0.780723 -0.156224
0.676791 0.736174 0.0012942
-0.801484 -0.423609 -0.422113
-0.826791 0.440781 0.349469
0.582933 0.812484 0.00763616
0.120481 -0.200127 -0.972334
-0.535452 -0.0907643 -0.839674
-0.176854 -0.946932 0.268406
0.202213 -0.783146 -0.588041
-0.193834 -0.97946 0.0555515
0.425726 -0.888106 0.173281
0.676962 -0.625468 0.387958
0.284549 0.443765 -0.849767
-0.862515 0.492351 0.116866
0.096962 -0.72644 0.680355
0.814331 -0.288134 0.503829
-0.542011 -0.566172 -0.621026
0.20164 0.932139 0.300764
-0.938264 0.34097 -0.0583081
0.104012 0.879861 0.463709
-0.188256 0.982023 -0.013826
0.18774 0.877679 0.440946
0.776795 0.521652 -0.352801
0.16784 0.985782 0.00794616
-0.209396 -0.646982 0.73319
0.538771 -0.564822 0.625062
-0.75333 -0.567514 0.332299
0.876024 -0.349451 -0.332364
0.726463 -0.169695 0.665924
-0.282639 0.00806086 0.959192
0.952134 0.139454 -0.272019
0.881486 -0.0707625 -0.466878
0.137088 0.652848 -0.74498
0.829171 0.457179 0.321657
0.760066 0.647246 -0.0580718
0.271278 0.532191 0.801986
0.979347 -0.065946 -0.191129
0.24361 0.313649 0.917757
0.0422853 0.789464 -0.612339
-0.439181 0.815005 0.378004
-0.856017 0.0944271 0.50825
-0.818939 0.173353 -0.547071
-0.837032 -0.260459 0.481184
0.938269 0.184795 0.292409
-0.953712 -0.00920537 0.30058
0.983697 0.179132 0.0159023
0.404612 0.911079 0.0788875
0.401342 0.0471296 0.914715
-0.774142 -0.562083 0.291148
-0.343845 0.432842 0.833318
0.473981 0.849588 -0.231391
-0.335955 -0.0225357 -0.941608
-0.493009 -0.803393 -0.333919
0.112372 0.762203 0.637511
0.939542 -0.0108169 0.342262
0.315711 -0.301956 -0.899527
0.90815 0.398434 0.128502
-0.578371 0.720618 0.382356
-0.210799 -0.821155 0.530347
0.370029 -0.555333 0.744771
-0.0235026 0.345097 0.938273
0.210857 -0.861391 -0.46211
0.293894 -0.732135 -0.614495
-0.25242 0.738184 -0.625595
0.799045 -0.100473 0.592817
0.765835 -0.438557 0.470281
0.916346 -0.372796 0.146056
-0.85501 0.515482 0.0568857
0.542099 0.44945 0.710017
0.0651322 0.995723 -0.0655279
-0.982266 0.129285 0.135792
-0.246628 -0.431698 0.867647
0.0792529 -0.814372 0.574906
-0.514261 0.848511 0.124762
0.950281 0.309954 -0.0299115
0.142578 0.928361 -0.343245
-0.749283 0.660586 -0.0469233
0.251759 0.394783 0.883608
-0.519227 -0.504676 -0.689714
0.0988674 0.96502 -0.242819
-0.0383674 0.995965 0.0811309
-0.0198687 -0.911129 -0.411643
-0.824237 0.200038 -0.529734
-0.484618 0.2686 -0.832466
0.452631 0.867446 0.206549
-0.319027 -0.385643 -0.865737
-0.574479 -0.378567 0.725714
0.918357 -0.374205 -0.128809
0.308282 -0.908105 -0.283386
0.687828 0.139068 0.712428
-0.638231 0.751994 0.164822
0.622397 -0.723621 0.298321
-0.457586 0.112808 0.88198
-0.582646 0.464343 -0.667015
-0.0602728 0.989492 -0.131427
0.147078 0.940577 0.306077
-0.664638 -0.693018 -0.279253
-0.23366 -0.179055 -0.955689
-0.598444 0.0640288 -0.798602
-0.41179 0.909384 -0.0587439
-0.70814 -0.0766621 0.701898
-0.519969 -0.701866 -0.486843
0.737916 0.0452911 0.673371
-0.0515349 -0.536083 0.842591
0.541685 0.386124 -0.74665
-0.105577 0.97184 0.210667
0.911868 -0.0141665 0.410238
0.887034 0.344247 0.307678
0.254319 0.913695 -0.316991
0.316161 -0.919119 0.235078
0.405965 0.769547 -0.49294
-0.182845 0.73843 -0.649068
0.0125686 -0.809563 0.586898
0.234394 0.917619 0.320991
0.525798 0.820863 -0.222981
0.428844 0.870901 -0.240049
0.519513 0.752299 -0.405157
0.875803 0.179788 -0.447934
0.017802 0.845541 0.533614
0.523206 0.838551 0.151945
0.332542 0.0404162 0.942222
-0.697763 0.601756 -0.388609
-0.598015 0.610722 0.519034
0.951979 0.303596 -0.039565
0.463035 -0.751978 0.469177
0.226893 -0.960462 0.161344
-0.0245541 -0.357774 0.933485
0.667337 0.590421 0.453943
-0.252809 0.322597 0.91215
0.268702 0.866928 0.419803
-0.107457 -0.944078 0.311721
-0.394693 -0.868842 0.298884
-0.0770505 -0.859633 0.505069
0.286575 0.894577 -0.342938
0.227929 0.966061 -0.121547
0.667598 0.562283 -0.488007
0.140029 0.646928 0.749584
-0.549313 -0.0971651 0.829949
-0.104961 -0.948408 -0.299174
0.126739 -0.676386 -0.725561
-0.694808 0.382741 0.608894
0.948083 0.17792 -0.263596
0.265405 0.920478 -0.286846
0.971801 -0.228333 0.0588747
-0.127314 -0.958916 0.253518
-0.803943 -0.591909 -0.0576196
0.661644 -0.663782 0.348742
-0.774504 0.205685 0.598195
0.314266 0.463868 0.828289
-0.0937389 -0.871332 -0.481656
0.752064 0.392293 -0.529629
-0.982055 -0.0899413 -0.165769
0.0253161 0.822248 0.568566
-0.524129 0.806733 -0.272892
0.555773 0.662741 0.501886
-0.583987 -0.303681 -0.752819
0.98738 -0.134596 0.0834513
0.0376963 -0.982606 -0.181836
-0.868994 -0.347715 -0.352056
0.413176 0.593353 0.69081
0.39003 0.0207181 0.920569
0.956831 0.193743 -0.216653
0.353222 -0.108581 0.929217
-0.799086 -0.387625 -0.459574
-0.494441 0.0281248 0.868756
0.663515 -0.201549 -0.720504
0.120111 -0.42099 -0.899078
-0.53868 -0.814354 -0.21599
0.730655 0.667623 0.142906
0.229032 0.312371 -0.921937
0.377624 0.820224 -0.429689
-0.560896 -0.676411 -0.477351
-0.0630055 -0.107429 0.992214
-0.799882 0.519327 -0.300813
0.931382 -0.36105 -0.0465968
-0.960461 0.129065 -0.246692
-0.511933 -0.836634 -0.194856
-0.479827 0.192259 0.856039
0.562735 -0.335875 -0.755326
0.61502 -0.633806 -0.469084
0.184841 -0.287459 0.939788
-0.346847 -0.636452 0.688931
0.399953 0.683851 0.610233
-0.545379 -0.603691 0.581479
-0.520689 0.16469 0.837711
0.795835 0.137628 -0.589665
-0.647137 0.762275 0.0122557
0.239744 -0.946615 -0.215504
0.116887 -0.988481 0.0961438
-0.0381682 -0.0296804 -0.99883
-0.477635 -0.842366 0.249567
-0.125885 0.208633 0.969858
0.539972 0.375453 0.753303
-0.929325 -0.248589 0.273053
0.945769 0.293875 0.138415
-0.692168 0.699453 0.177958
0.862489 0.474091 -0.17706
-0.229432 -0.770573 -0.594624
0.0304208 -0.797127 0.603044
-0.907034 0.116084 -0.40474
-0.728047 0.677859 -0.102247
0.304867 -0.712085 0.632448
-0.264928 -0.358526 -0.895138
-0.436331 0.35313 -0.827595
0.57059 -0.768224 0.290273
0.0474912 -0.996716 -0.0655833
-0.918384 -0.106378 0.381122
0.620257 -0.590361 0.516484
0.194086 -0.760101 0.620142
0.073854 -0.911988 0.403514
-0.304004 0.622234 0.721392
-0.512218 0.827372 -0.230408
0.188277 0.105365 0.976448
-0.256467 0.733627 0.629299
-0.894901 -0.238949 0.376902
0.914184 0.297074 0.275709
0.445554 -0.325582 0.833954
-0.908182 -0.185458 0.375247
0.50631 0.852267 0.131494
0.154291 -0.113499 -0.981485
0.403399 -0.909068 -0.104234
0.259725 0.876272 -0.405821
-0.20166 0.34293 -0.91746
0.451191 -0.00772767 0.892394
0.377732 -0.362733 -0.851906
0.746499 -0.624768 0.228918
-0.744429 -0.21604 -0.631785
0.00106927 0.754665 -0.656109
-0.924926 0.361873 -0.116448
0.537142 0.349072 -0.767872
-0.618853 -0.662614 -0.421857
0.0957056 0.202137 0.97467
0.203406 -0.789796 0.57866
0.248182 0.968176 -0.0322605
-0.993877 0.0346379 0.104923
0.545188 -0.253092 -0.799196
0.424663 0.839962 -0.337824
0.0245484 0.258396 0.965727
-0.783722 -0.363257 0.503809
-0.75206 0.321182 0.575541
-0.795719 -0.574872 -0.190665
0.311933 0.752096 -0.58056
0.713602 0.282448 -0.641089
-0.337533 0.403685 -0.850359
0.0136218 0.363863 0.931353
-0.541725 -0.631139 0.555155
0.369169 -0.236656 -0.898726
0.292067 0.935559 0.198559
0.113567 -0.291993 -0.949654
-0.769058 -0.638442 -0.0306659
-0.863088 -0.484071 0.144062
-0.365663 0.720077 -0.589728
-0.409309 0.833765 0.370543
0.652406 -0.691546 0.31005
0.538775 -0.578541 0.612382
0.483853 -0.711209 0.509969
-0.966643 -0.0675345 -0.247062
0.0934631 0.828209 0.552571
0.200727 0.879226 0.432054
0.949992 -0.104498 0.29427
0.527975 -0.313693 -0.789201
-0.0585613 0.306665 -0.950014
0.946222 -0.202133 -0.252599
-0.356706 0.40536 0.841691
-0.255265 0.938713 -0.23164
0.529167 -0.82913 0.18035
-0.334486 -0.902923 0.269907
0.785254 0.495594 -0.371164
0.311411 0.204835 0.927936
0.0730879 -0.914483 -0.397969
-0.289109 0.824178 0.486977
0.749578 0.398948 -0.528179
0.797146 -0.603782 -0.00262545
0.428724 0.897426 -0.104032
-0.353422 0.781001 0.514909
0.215728 0.750977 -0.624095
-0.387325 -0.843758 -0.371553
-0.167352 0.320286 0.932422
0.603488 0.781703 0.157301
0.0866854 0.310259 0.946692
0.297482 -0.450701 -0.841649
-0.586675 0.808108 0.0526729
-0.724798 0.313074 -0.61372
-0.177281 -0.43006 -0.885223
-0.7905 0.592284 -0.155915
0.813123 0.494553 -0.307
-0.407613 0.751435 0.518841
-0.754193 -0.150741 -0.639117
-0.170498 0.985317 0.00901649
-0.115927 -0.977471 0.176385
-0.198584 0.396752 0.896187
0.0625738 0.438717 0.896444
-0.186621 -0.667748 0.720615
0.133566 0.990804 0.0216455
0.74736 0.394277 0.534788
-0.828859 0.316818 -0.461107
-0.059093 0.582041 -0.811009
-0.282363 0.861291 0.422432
-0.175802 0.961544 0.211015
-0.864007 -0.465167 0.192645
0.121714 0.992378 -0.0192909
0.119616 -0.479188 0.869523
0.673623 0.508736 0.536116
0.486406 -0.740002 0.464549
-0.902675 0.384734 -0.192762
-0.944098 -0.222301 -0.243434
0.435507 -0.114071 -0.892929
0.651851 -0.12782 -0.747498
-0.761582 0.476314 -0.439451
0.233777 -0.261081 0.936582
-0.904528 -0.277203 -0.324018
-0.341427 0.199804 -0.918426
-0.169166 0.0988274 0.98062
0.282187 -0.82681 0.486576
-0.818369 -0.56954 -0.076789
-0.943175 0.299248 0.144469
0.373829 -0.757066 -0.535819
0.821734 0.306699 0.480301
0.0607279 0.989243 -0.13308
-0.0672655 -0.963547 -0.258943
0.687652 -0.676638 -0.263241
-0.0758676 0.930622 -0.358031
-0.62291 -0.0982417 0.776101
0.242079 0.365241 -0.898886
0.510691 0.124084 -0.850763
-0.542046 -0.177865 0.82131
0.946866 0.266617 -0.179888
-0.187464 -0.391061 -0.901071
0.745084 0.666447 0.0264433
0.325694 0.0222262 0.945214
-0.479835 -0.827281 0.292173
0.767964 0.399251 -0.50083
0.00809981 0.758051 0.652145
-0.71306 0.632215 0.303067
-0.689564 -0.630248 0.356775
-0.587064 0.791724 0.168902
0.216931 0.215301 -0.952148
0.57659 0.348032 0.739201
0.558915 0.405045 0.723569
-0.942924 -0.3167 -0.102932
0.731907 -0.0353415 0.680488
0.637909 -0.735403 -0.228592
0.298523 -0.457727 0.837478
-0.0600296 -0.855907 0.513633
0.326852 -0.669638 0.666898
-0.575146 -0.280692 -0.768387
-0.698119 -0.713968 0.0536649
0.255794 0.966581 0.0170414
-0.0497972 0.997758 0.0447135
0.614597 0.405473 -0.676655
-0.435994 0.826537 0.356014
0.264763 -0.94133 0.209279
0.200456 -0.793236 -0.574974
0.343329 -0.511003 0.788036
-0.56933 0.600906 0.561048
-0.798585 -0.0275492 -0.601251
0.997224 -0.0227472 0.0709036
0.477846 -0.141929 -0.866902
0.952571 -0.140008 0.270196
-0.633613 -0.172748 -0.754117
0.351813 0.816472 0.457823
-0.830408 0.498771 -0.248294
0.468482 -0.53784 -0.700894
-0.730124 0.152139 0.666163
-0.156691 -0.190364 -0.969128
-0.358087 -0.717933 0.596948
-0.517661 0.502096 0.692768
-0.30096 0.763375 -0.57156
0.235035 -0.760875 0.604837
-0.68068 -0.404008 -0.611108
0.138809 -0.316609 -0.938345
-0.986867 -0.149722 -0.0606424
-0.421474 -0.303256 -0.854632
-0.80458 0.573813 -0.152935
0.639995 -0.202004 0.74135
-0.0358819 -0.783157 0.620787
0.403 0.91228 0.0730486
-0.222667 0.239604 -0.944992
0.236498 -0.728147 0.643328
-0.328921 -0.322323 0.887648
0.725205 -0.586488 0.360708
0.549716 -0.824871 -0.131908
0.00269371 0.762326 0.647188
0.231343 -0.702374 -0.673165
-0.219029 -0.949795 0.223419
0.089975 -0.83186 0.547644
-0.80773 0.162516 0.566711
0.96189 0.0834669 0.260388
0.432949 0.240726 0.868681
-0.141924 0.989838 0.00883434
-0.641247 -0.153521 -0.75182
-0.17585 0.462478 -0.869017
0.783936 -0.0597583 -0.617959
